Open,High,Low,Close,Open_change,High_change,Low_change,Close_change,hammer,pin_bar,karasaka,tonkachi,piercing,inside_bar,outside_bar,three_white,three_black,morning_star,evening_star,MA_40,MA_100,upper_band,lower_band,upper_band_mid,lower_band_mid,upper_band_long,lower_band_long,RSI,RSI_mid,RSI_long,MACD,MACD_signal,MACD_hist,MACD_mid,MACD_signal_mid,MACD_hist_mid,MACD_long,MACD_signal_long,MACD_hist_long,avg_candle_size
0.08463080376121646,0.06020795592141859,0.124849530058329,0.08471111401611786,0.8288608355509911,0.5379077832389143,0.7853354742241824,0.5682541258261603,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0242210026024825,0.0009313258638616873,0.05250377792764738,0.01886727938234678,0.014721241834005028,0.02071239187223206,0.05250377792764738,0.01886727938234678,0.5163553469112414,0.4526795044069486,0.4341369922777951,0.5902070140557785,0.568179191815296,0.541142150659271,0.5915117605659668,0.5868787401543908,0.5745469358184621,0.3925382743744962,0.3571140982524498,0.6267668600733092,0.026818790742158427
0.07167476538108097,0.04590541314285268,0.11691811625680515,0.07178734150967436,0.5662292565056073,0.5449026845351832,0.5570932149966948,0.565818513754767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02720389998693662,0.00044405561327920395,0.05502786255732239,0.020221152087739114,0.01772177317647028,0.022099913459056708,0.05502786255732239,0.020221152087739114,0.4668428867895067,0.41031929090993546,0.3998632318747559,0.593649526631027,0.5716836154561119,0.5419583852812,0.5946757115742195,0.5893645513254643,0.5775049126676033,0.3986575793360839,0.3631806762206086,0.6281551812987877,0.028801692088373798
0.05894271778532634,0.038446736814440996,0.10218881087143927,0.07156533390732278,0.5667865448993409,0.563373819117971,0.5352016534753513,0.6002518996506426,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.030135939811152923,0.0,0.05683554933285784,0.02096469967526282,0.020112102513440533,0.024439379402963368,0.05683554933285784,0.02096469967526282,0.4659587700290708,0.40958460334452595,0.3992752697063193,0.5948196086370745,0.5747496677800523,0.5379525872539217,0.5967174939295926,0.5917899726298183,0.5767094967749292,0.40417338535492786,0.36918290227454087,0.6269903543300949,0.03010565309951474
0.05961583294858741,0.08112322479514233,0.11833474888538831,0.1162474629714989,0.6026605818505902,0.6991341731416031,0.6346154806120676,0.722138225798971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034096800620725176,0.00011778639472836971,0.07305851571760158,0.0189765842556735,0.03142702771814676,0.02290327184470442,0.07305851571760158,0.0189765842556735,0.5926589666242084,0.5168542449654884,0.493412894095552,0.6294867950997047,0.5849802562680836,0.6034214802395115,0.6173428205997471,0.5981424218342173,0.628433744108983,0.4196674988110479,0.3772121667428988,0.6636815552069659,0.03735820042078508
0.18057199932345647,0.1580941363094528,0.19354162479442039,0.15295422248317259,0.6487489834987973,0.5465297257372537,0.5266099622022512,0.4964054650996682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896918769045321,0.0010491122585936097,0.16167223344136872,0.0,0.09609745865896357,0.0030764245064993645,0.16167223344136872,0.0,0.5773653522293123,0.5286476071770144,0.528733334256946,0.7857805681713488,0.6749172745341935,0.7984912139767049,0.7243716188775657,0.6540690771561982,0.8212288416115331,0.49611877043624386,0.42216655338329545,0.8205759487230275,0.0728030770466006
0.14125247418392028,0.12395341524540804,0.1778203523968216,0.1505898978652329,0.4967035778487827,0.4921014798854243,0.5323923873224541,0.5944862392096506,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438337252658485,0.0020295879837330943,0.17039777506586518,0.010244876309542406,0.1057747631087409,0.003054537808292679,0.17039777506586518,0.010244876309542406,0.5687714845748675,0.5215762384925539,0.522888404074253,0.7948878269845047,0.7022228425167665,0.7594511211899154,0.7401440156445618,0.6742349934378601,0.810375712903489,0.5126734345998352,0.438972582967725,0.8225488216737196,0.08251673893431466
0.1387051504166692,0.12187667195434493,0.18532710058199697,0.15140242315099783,0.5940848355077014,0.5779788321189865,0.6065983817718522,0.6030435060813549,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.048872324631926034,0.002621093180842138,0.15828390566649198,0.05305573155801646,0.1142032512283997,0.005648684410875404,0.15828390566649198,0.05305573155801646,0.5706841724177815,0.52314054810157,0.5243305609172368,0.7990158414030542,0.7249934363881403,0.7180109319050052,0.7531308085829036,0.693145824864776,0.7938445547084173,0.5280518371991108,0.4556207872424679,0.8196920429861745,0.09833332921283677
0.13945483385826485,0.11472540056506197,0.149635738475137,0.10679467226831996,0.6028507803296295,0.5643391971153267,0.46853401774976344,0.4806868387553777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05278038789216488,0.002670243042118159,0.15806637951798308,0.05531405706407,0.1155077400870752,0.011365433394319169,0.15806637951798308,0.05531405706407,0.41071650955050765,0.39329514386743436,0.4170519898857996,0.7634992207148938,0.7352415902854708,0.6035819913843102,0.7438423198008379,0.7062875224800594,0.7178572911158382,0.5316511081363429,0.46968909268819464,0.7729935761471731,0.09938264345013259
0.09451725414725765,0.080584679501019,0.11762589228405318,0.08249554576117646,0.4813654559499362,0.49174126192758943,0.47993722489431456,0.5351184050460638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05590800846301036,0.0026465150769929835,0.1583212377589085,0.05461055686126137,0.11475541349904539,0.016971048221103402,0.1583212377589085,0.05461055686126137,0.34054649272771775,0.3315170491803625,0.36300050517635696,0.7132875881271586,0.7321748970434568,0.481912104804036,0.7239821056813145,0.7125524391470195,0.6272808226804844,0.529033982456242,0.4803985796660355,0.7121959700253038,0.0991511891933694
0.07002683318172132,0.0645914095572433,0.11344839286216057,0.10206714997458732,0.5354616246177409,0.5404132577594867,0.5691518641028037,0.6539237550329353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05951289619688538,0.003058360139251093,0.1548936912375325,0.06417002533777172,0.11556809911104438,0.021211852799508435,0.1548936912375325,0.06417002533777172,0.4018526121445686,0.37565889681483344,0.3998361204576373,0.6866136457614611,0.7237371177969437,0.432831599549921,0.714079495837104,0.7154460338953534,0.5828759716836949,0.5309269381453172,0.48936047922332193,0.6805630810572743,0.10231443661196593
0.08949917489109005,0.0929653547593805,0.14283676631720965,0.1230429240993196,0.6529727496907154,0.6602172922272292,0.6771780084857361,0.6576254583736479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06379260167550171,0.003830378902110354,0.14963550944969306,0.07985701675806389,0.1180783261387024,0.025244495615707407,0.14963550944969306,0.07985701675806389,0.4625137914223594,0.42044420383354175,0.43792931351632425,0.6797884483831094,0.7154556292087109,0.43425976965713287,0.7135215540392468,0.7176415563460334,0.5736814191875232,0.5373529785019582,0.49786856787374406,0.6723486994129142,0.1076921573620524
0.11092000786253386,0.09757877544890547,0.1590540222209249,0.12045771882117329,0.6580830739984601,0.5959912566249415,0.6346347226032436,0.5938715522555493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06728795464054826,0.004649000164322459,0.1496172537731919,0.08073123260624193,0.11920524018325551,0.031672575666211955,0.1496172537731919,0.08073123260624193,0.4534666021608559,0.41341071010616426,0.4320979543571546,0.6700751157336385,0.7066512063906158,0.4294812432669764,0.7108588189002325,0.7188283694573538,0.5603953584094438,0.542465778583437,0.5057400547815205,0.6608256408207553,0.10813199108701
0.10814869331090371,0.11249612810572884,0.1620990799992228,0.12584901003767435,0.5934684330110371,0.6237406642634913,0.5923478392672197,0.6154205824573766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06944346159954407,0.0055083016326840095,0.1393655270612726,0.08110174298076167,0.12121246326337598,0.03595640069390171,0.1393655270612726,0.08110174298076167,0.4704989857380425,0.42532778161024976,0.4419373072612287,0.6644785402614422,0.6983520500588244,0.434098323390992,0.7098436329485722,0.7195606542086479,0.5544086076369134,0.5482225816647043,0.5132364086052652,0.6540353978515989,0.10309379936871643
0.11361589694595509,0.11880144926175973,0.16450659906595178,0.13227483414229013,0.6154373787827817,0.6005203215248911,0.5903028591952069,0.6182067901998882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07143075658112252,0.006448110082445169,0.11716114772718456,0.09102506494948592,0.12313405705355152,0.04150381558074301,0.11716114772718456,0.09102506494948592,0.49164012943473767,0.43978710593017356,0.45370646596766484,0.6629841778615949,0.6913774577477998,0.4462020713716041,0.7107219917333051,0.7203343780628098,0.5549544164420931,0.5548172553935238,0.5206071876510407,0.6517623825151606,0.09686749149617668
0.12028190840148234,0.15778555806902794,0.16082400257608853,0.19423862098343747,0.618625329095916,0.6883644551300541,0.5707989878766482,0.7680796181467724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.07524492436922792,0.008357364309526716,0.1366989749911962,0.08002449407137391,0.134231283674616,0.04449286762095639,0.1366989749911962,0.08002449407137391,0.6495678993481382,0.5612820126022605,0.5590679287302702,0.708368945933679,0.6959800704613931,0.5519935391609387,0.7374567234085039,0.7266723761284495,0.6282434031451638,0.5752305977234107,0.5307559888707476,0.7020470583746471,0.10118035784523371
0.18304389762249862,0.15840154124858152,0.20133148339049534,0.16277665020955467,0.7680440317586308,0.585209523361104,0.712353658543002,0.5164418665796269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07741019096566149,0.01016578438290594,0.14019863682490197,0.0790283863438237,0.13776187131118256,0.05172840058216721,0.14019863682490197,0.0790283863438237,0.5259315807244452,0.4713186444719094,0.4874902575923006,0.7165404710199141,0.7014954807882249,0.5603346024049396,0.7459615599353406,0.7335621054098378,0.6355104464643516,0.5865662505505369,0.5412362900750671,0.7080475033783236,0.10245347398594262
0.15113778175983583,0.12526047288735498,0.1672685464333501,0.13160993827737855,0.5163603843229471,0.4947818682679297,0.4739096161403386,0.516985517041293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784175228410593,0.011591169152227465,0.1365155729587002,0.07866004309989272,0.12543015202790997,0.07774593900803062,0.1365155729587002,0.07866004309989272,0.4234747575660439,0.3912180781456983,0.42082323652326825,0.6956952469517015,0.7012310848107753,0.5075192474753374,0.7386420366681612,0.7375081169014566,0.596737717847388,0.5894964113790331,0.5502308948466871,0.6811550745687425,0.1003858081102944
0.11983164121247647,0.09819358532716471,0.16252374561557126,0.12961525068264557,0.5177028725910899,0.5108352165803162,0.5674017005559224,0.5954709835979562,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07947374244161587,0.013155520919477581,0.13708929838569262,0.08273073588474844,0.12571711169625033,0.08083372373807052,0.13708929838569262,0.08273073588474844,0.41719008653457756,0.38624930205724994,0.4166521905813092,0.675280385534435,0.6964393976784374,0.46614926436051185,0.7302412783873866,0.7388678593930078,0.5626730712910577,0.5914380340252984,0.5578310261539869,0.6559138627432939,0.10276981050065537
0.11736088572355996,0.10965087246684391,0.17102246081298134,0.1410627289805575,0.5942752547971417,0.6144189217288765,0.6098118569005571,0.6317562304148168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08143166897291643,0.014902067252734241,0.13335230372967644,0.09834921348853776,0.125722208240175,0.08662128645561751,0.13335230372967644,0.09834921348853776,0.4526343820368599,0.41054508770685827,0.4363091398668708,0.6659997501771551,0.6905238937013588,0.45587992618444206,0.7267846942630958,0.7392162305836961,0.5493519488941927,0.5956131541793263,0.5647808248398392,0.6441422630141012,0.10888816132667856
0.12904383362513094,0.1081901123553326,0.17413775590695835,0.13220045596079188,0.6319869906144475,0.5796289697404869,0.5925610685546983,0.576957283664345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0832194435377076,0.016564731673305744,0.1308590072861655,0.1069514654759427,0.122928220864571,0.09566103822521654,0.1308590072861655,0.1069514654759427,0.4202117814434181,0.38690450254858944,0.41734063271923416,0.6495865360140363,0.6821091085858786,0.4330417178701318,0.7188070937575313,0.737788381561561,0.5259567360395127,0.5970967049853484,0.5706496931464877,0.6245764603164157,0.11203610403856956
0.12013105746506447,0.09404127204633284,0.14807755064110495,0.1131461181914375,0.5771345463252132,0.5454848478853614,0.49921985545764197,0.5494311327478356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852028286951132,0.018087575665052924,0.13175726600043092,0.10404739697469445,0.11886630520902308,0.10404895452096063,0.13175726600043092,0.10404739697469445,0.35345485996452775,0.33727099411307726,0.3772275989221585,0.6197620680365452,0.6686860205748363,0.3872762923353483,0.7024669975022717,0.7331506746809937,0.4836785842151269,0.5936755073191784,0.5746321391154269,0.5904305356812793,0.11100221223649065
0.10103355747649267,0.07966246468363103,0.15119284573508196,0.11115143059670451,0.5499841066312537,0.5448161941454016,0.5925837326107413,0.595461549298102,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08738570442332261,0.019395161108871406,0.13264080641887332,0.10127801235330658,0.11902761413825758,0.10336174199378334,0.13264080641887332,0.10127801235330658,0.34652453874485,0.3321046279757749,0.37306001094682517,0.5931775218346488,0.651983181963669,0.3573062236328959,0.6863162736495599,0.7259855915280715,0.4503896342140314,0.58969119141641,0.5769881475124232,0.5609905668868266,0.11003001017527403
0.09878679277195523,0.07427935834498811,0.14772312234043738,0.10982276580902628,0.5948614215023823,0.5690357716426696,0.5714660075543531,0.5972615652374612,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0896253173710253,0.020836644688319694,0.1335686324939509,0.09709826145026668,0.11411450902367903,0.10173230166637737,0.1335686324939509,0.09709826145026668,0.34149445096478215,0.32851592944464547,0.3702398690790878,0.5699577709675694,0.633411450560121,0.3402284478462152,0.6706788122853223,0.7169084030324249,0.4252046311549235,0.5853421062498793,0.5779670230065668,0.5360632346699683,0.1083557929904213
0.0974382768251818,0.07166524306109778,0.14821910584655384,0.11063416415264626,0.5972577511213455,0.5765030273104029,0.5841824610213981,0.6030489308626216,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09203311245015477,0.022467098557870102,0.13368715697255062,0.09258029116525002,0.10362989971859804,0.10399897362617239,0.13368715697255062,0.09258029116525002,0.345490417834894,0.33069838635694937,0.3717691561005205,0.5513207759504525,0.6143727677907873,0.33596148787896224,0.6564781263978302,0.7066088812517411,0.40910485525081475,0.5811597392576413,0.5778789202175043,0.516749977337613,0.10609505235328243
0.0975879849514758,0.07120413565240291,0.14736977461385692,0.10790245639579155,0.6012568364149118,0.5823143794524274,0.579867405126293,0.5934671395032786,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09452113353980707,0.02417467154677233,0.10679962051963621,0.10171628442985892,0.1009014915821318,0.10213093776432558,0.10679962051963621,0.10171628442985892,0.3330727520261666,0.32262584072586364,0.36576662309738905,0.5337020664601727,0.5951889810847618,0.3346355410367,0.6420387808655839,0.6952804394397154,0.3955525924345795,0.5763047123658254,0.5767971171489779,0.4987631171450559,0.09707575323585615
0.10103355747649267,0.09365642922177386,0.15657518526442793,0.12813782953196906,0.6100550847658308,0.6441821813329247,0.6121195827786621,0.6555912146808541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09712062938737986,0.026011901378351965,0.09217460931016319,0.10919119725267024,0.09852307077698796,0.10223162332437674,0.09217460931016319,0.10919119725267024,0.43753427363565456,0.3790063902574049,0.4043418911454486,0.5351321146359254,0.5801627897663195,0.3726272771760626,0.6374524054260786,0.6852365813911334,0.4124722909936143,0.576221319629886,0.5759143036654452,0.5023650058825619,0.09345713192857374
0.11616207790308053,0.09142715676244073,0.13965015333346287,0.09460791992399997,0.6412294919401763,0.5775524494678373,0.5283509262022952,0.5103299832990686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09881253864495676,0.027347456080246246,0.09237251549077641,0.10147092113378875,0.09598430560244076,0.09896442547605133,0.09237251549077641,0.10147092113378875,0.29077268398367884,0.2815695591725458,0.3316807874157597,0.5092151659389719,0.562327247155074,0.34695567542334793,0.6180553586136299,0.6730521329811483,0.38427783245848535,0.5679595155838377,0.5734870872132489,0.474409936479435,0.08959163392930947
0.08208462280409101,0.05920830321860038,0.12060071274666839,0.0938697728197333,0.51004591859832,0.49672620595577166,0.5214402519814965,0.5988552841521904,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09982966000378113,0.028763517763540136,0.09095825771000321,0.09560653454262358,0.09654845930284672,0.09706446806300484,0.09095825771000321,0.09560653454262358,0.2879467579905183,0.2795404612074659,0.33012404386469485,0.4879393941998933,0.5432854934285352,0.3359334257456975,0.6000831530114021,0.6594600103262862,0.3657368664503339,0.5597818536997472,0.5698418755231649,0.45236313774963866,0.08585740322215862
0.0814103648307043,0.08258398490665364,0.13193161262715591,0.09867054635282102,0.5990546509875427,0.6467445053434302,0.6190341354613309,0.6138579249962998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10130055973460728,0.030545675440640352,0.08157831036810848,0.09629815562045074,0.09514768937817664,0.10014577945193004,0.08157831036810848,0.09629815562045074,0.31535861948754773,0.2940102354255042,0.339574582314186,0.4748954517761721,0.5251256205036658,0.3439919739207941,0.5858336103790464,0.6455380899200951,0.36139298581232093,0.5529914322507135,0.5655112351788005,0.43995626856452963,0.08142880974471822
0.08620445330249282,0.059439443573594986,0.10728695941579858,0.08604090574593926,0.613674338027772,0.5211321742526751,0.5034182573288785,0.5666613229130857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256411940030041,0.03194562538303991,0.07571960825767476,0.09272820798344128,0.09630347446138643,0.09732786021023365,0.07571960825767476,0.09272820798344128,0.26087506665832305,0.2571818159614939,0.31237359571764256,0.45475077385366786,0.5060781687535015,0.33588135771359773,0.5672895390801848,0.6304336577588213,0.3458177130991754,0.5434072477616905,0.5600503002885568,0.4194969304790998,0.07660664984797094
0.07324727211223347,0.04613655349784729,0.11769721017382118,0.0781387874327919,0.5662313097225459,0.547602006542702,0.6161174775321191,0.5794347876692683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10369665518720517,0.03323627151660702,0.07667145611238269,0.08466508646178816,0.09777015164003267,0.09122656131348172,0.07667145611238269,0.08466508646178816,0.22865313081661343,0.23453542953222728,0.29550423576195595,0.43298784112532057,0.4859575908524639,0.3260752265806878,0.5471210024490019,0.6140357151156877,0.32878043763389575,0.5323377834777728,0.5533757402485888,0.39752923423769587,0.07294953131690285
0.06538359564635066,0.05105737912650099,0.12081358584188706,0.08522838046017611,0.5798172900220548,0.5968763763053798,0.5926173764670976,0.6200862133729302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10455532420605351,0.0344853840131254,0.07493228808339936,0.0811204832892578,0.09818640706085802,0.08718357468754334,0.07493228808339936,0.0811204832892578,0.2765852200339136,0.25833261516971595,0.3101123375879997,0.42198726588412455,0.4673930976433998,0.34029458982236227,0.5321394658178349,0.5977125526111529,0.32976539279158984,0.5234151622454213,0.5461774757812217,0.3880497176143015,0.07024142232996766
0.07242330601255276,0.10265330354712532,0.09206167052431624,0.13692685131238136,0.6197064065108948,0.7231284894480743,0.490121261399165,0.7410006970766921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10661693569291408,0.03624041293227798,0.08553258322029933,0.0761088171746156,0.09927512481899292,0.08721976898010375,0.08553258322029933,0.0761088171746156,0.52624563470106,0.4085697810104253,0.4101855187373853,0.4546028844904816,0.45985897078982785,0.4410890945858391,0.5411841594668431,0.5865888381611759,0.39824912757010644,0.5269798232713865,0.5411613968551827,0.42754921968474546,0.07307291079863631
0.124925145936853,0.1490198240986711,0.16875541637761415,0.18478583028025852,0.7413409358483597,0.708394379951973,0.8299562585444316,0.7299572880502949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11027074099793488,0.03852848703201239,0.11925722498323132,0.05770811087994332,0.10895476020572126,0.08281495077854473,0.11925722498323132,0.05770811087994332,0.6582415417992653,0.5155935867337612,0.4926551828220349,0.5180015326484678,0.46805545474504734,0.5848340142919439,0.5695086856271788,0.5837489699706957,0.5073585415364706,0.5412822214933726,0.5401277784574244,0.4996353026062505,0.08081932923238
